0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,activity_label
2.28349,-1.0529132,0.44602412,0.033972587,-0.048570525,0.04570497,-0.064232856,-0.064232856,-0.11178033,-1.0791987,-1.1677252,-0.94356245,-0.99504864,-0.95171624,-0.9074424,-0.7946626,-0.7946626,-0.8433809,-0.82095885,-0.7138516,-1.0911256,-0.8875316,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2717566,-1.0465988,0.4544081,0.010799975,-0.047445647,0.063248,-0.04632952,-0.06979096,-0.12501824,-1.1005576,-1.1427464,-0.937495,-0.99138254,-0.9424212,-0.88968265,-0.80376506,-0.7584894,-0.8208148,-0.8230653,-0.6910873,-1.0965775,-0.8425826,-0.15397024,-0.058121186,-3.585884,-0.08184474,-0.13085498,-0.019216705,-0.1246104,-0.00044652075,-0.13106728,0.0008395836,-1.6248596,-0.16478457,0.15590724,-0.6099436,-0.6333198,0.04896453,Other
2.2838695,-1.0527422,0.44605508,0.032125708,-0.049369294,0.04517491,-0.06365464,-0.06365464,-0.11291336,-1.0795604,-1.1673849,-0.94356257,-0.9950146,-0.9514548,-0.9074063,-0.7946745,-0.7946745,-0.8432125,-0.820919,-0.7137172,-1.0910379,-0.88759476,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2720058,-1.0464122,0.4542541,0.009068669,-0.04738819,0.063119344,-0.04547643,-0.06871897,-0.1261929,-1.1009742,-1.1422578,-0.9378436,-0.991527,-0.9424327,-0.8898405,-0.80337596,-0.758662,-0.8210581,-0.8230188,-0.6914677,-1.0965098,-0.8428824,-0.15400189,-0.057761382,-3.5855746,-0.08165573,-0.13093342,-0.019436408,-0.12451122,-0.00033520162,-0.13109858,0.0009106621,-1.6243525,-0.16487099,0.15560305,-0.6094917,-0.6335798,0.048528135,Other
2.2842379,-1.0524472,0.4460935,0.034055695,-0.047144417,0.045705575,-0.06204906,-0.06204906,-0.11585912,-1.0799978,-1.1665835,-0.9435587,-0.9950146,-0.95154804,-0.90738285,-0.79547083,-0.79547083,-0.84304684,-0.8209213,-0.7139506,-1.0910556,-0.88768494,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.272713,-1.0458404,0.45398283,0.009519623,-0.045303456,0.063052736,-0.044037722,-0.067721486,-0.1281671,-1.1008152,-1.1411685,-0.9371171,-0.99076635,-0.94229394,-0.89003146,-0.80392945,-0.7586969,-0.8200375,-0.8227271,-0.69166356,-1.0963295,-0.84303856,-0.15432,-0.058061462,-3.5856762,-0.08198803,-0.130545,-0.019289304,-0.12446556,-0.00029462576,-0.13136649,0.0010252967,-1.6250575,-0.16473828,0.15555462,-0.6098051,-0.6336663,0.049304247,Other
2.2845829,-1.0521786,0.44612396,0.033934407,-0.047197927,0.044353805,-0.060271908,-0.060271908,-0.117088564,-1.0804199,-1.1660005,-0.94355965,-0.9952138,-0.9515726,-0.9074901,-0.7957621,-0.7957621,-0.84305704,-0.8211009,-0.71392095,-1.0911762,-0.8876722,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.273094,-1.0456096,0.45393628,0.008711682,-0.04483401,0.06208051,-0.042692922,-0.06621376,-0.12905371,-1.1014401,-1.1406213,-0.936431,-0.99066,-0.94226724,-0.8899464,-0.8037947,-0.7583009,-0.81890947,-0.8225602,-0.69141495,-1.096061,-0.84244335,-0.15416199,-0.05814145,-3.5854115,-0.081905715,-0.13065447,-0.01932155,-0.12451682,-0.0005238056,-0.13140395,0.0010405406,-1.6250694,-0.16488056,0.15545002,-0.61026967,-0.6340521,0.04971367,Other
2.2849236,-1.0519822,0.4461411,0.033566773,-0.047913376,0.04433054,-0.058525074,-0.058525074,-0.1201296,-1.0808477,-1.1656153,-0.9435687,-0.9954357,-0.9515696,-0.90753055,-0.7957743,-0.7957743,-0.8426251,-0.82120943,-0.7136468,-1.0913873,-0.88763314,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.273531,-1.0448953,0.45423865,0.008001179,-0.04469358,0.061866872,-0.041036956,-0.06437521,-0.1309337,-1.1019356,-1.1398252,-0.93612677,-0.99088436,-0.9416311,-0.8903045,-0.80307627,-0.7575561,-0.818476,-0.8224071,-0.6913013,-1.0964124,-0.8424445,-0.15420538,-0.057928186,-3.584901,-0.081575505,-0.13070934,-0.019191671,-0.1246155,-0.0003734678,-0.13168749,0.0011341497,-1.6245204,-0.16490579,0.15545404,-0.61016744,-0.6338481,0.04934509,Other
2.2852516,-1.0517248,0.44616407,0.03138372,-0.0482979,0.043713953,-0.05743836,-0.05743836,-0.12284641,-1.081264,-1.1652695,-0.9435852,-0.99532396,-0.951597,-0.9074986,-0.79582065,-0.79582065,-0.84244454,-0.8211328,-0.7136591,-1.0913212,-0.88761985,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2739654,-1.0447294,0.45415288,0.0058403173,-0.044307344,0.061471783,-0.039570324,-0.062805355,-0.13315436,-1.1018473,-1.1390551,-0.93592477,-0.9904472,-0.9417681,-0.89021474,-0.80316806,-0.7574968,-0.81760764,-0.82167447,-0.69090337,-1.096315,-0.8425516,-0.15432799,-0.058121394,-3.585011,-0.08175152,-0.1306486,-0.019368399,-0.124742724,-0.00047807395,-0.13192979,0.001194261,-1.6242073,-0.16493295,0.1553472,-0.61013633,-0.6341831,0.04969287,Other
2.2855904,-1.0515906,0.44618994,0.033561137,-0.049146876,0.043469306,-0.0552953,-0.0552953,-0.13210587,-1.081702,-1.1651577,-0.94360524,-0.9955361,-0.9516448,-0.9075302,-0.7961163,-0.7961163,-0.84518397,-0.82130224,-0.7147291,-1.091434,-0.889057,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2749004,-1.0439659,0.45373404,0.004809768,-0.04356598,0.060539134,-0.038385294,-0.06109708,-0.13950896,-1.1015655,-1.1378759,-0.93450826,-0.99040085,-0.9419347,-0.8907685,-0.80296594,-0.7575196,-0.81767774,-0.82187617,-0.6917088,-1.0962516,-0.8438381,-0.15400833,-0.0578597,-3.5842636,-0.08114093,-0.1306509,-0.019382466,-0.12513909,-0.00048614293,-0.13241065,0.0014429018,-1.6242852,-0.1653799,0.15478846,-0.609442,-0.63443965,0.050642177,Other
2.285886,-1.0512772,0.44618738,0.03127882,-0.048326027,0.042422373,-0.053946286,-0.053946286,-0.1441954,-1.0820092,-1.1650273,-0.94360405,-0.99538726,-0.9516209,-0.9074891,-0.7962244,-0.7962244,-0.85125506,-0.8212424,-0.7164539,-1.0912762,-0.89270204,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2751307,-1.0436379,0.4532748,-0.00023040082,-0.04176008,0.059235744,-0.037452243,-0.059448656,-0.14910823,-1.1000953,-1.1354915,-0.9339268,-0.9899376,-0.94160837,-0.8913998,-0.803486,-0.75822,-0.81991774,-0.8216481,-0.69374293,-1.0957311,-0.8471293,-0.15368348,-0.057534497,-3.583447,-0.080660276,-0.13066049,-0.019760061,-0.12586418,0.00010792911,-0.13311076,0.0018237308,-1.6237936,-0.1655061,0.15436092,-0.6083156,-0.63398063,0.051337898,Other
2.2861762,-1.0510305,0.4461907,0.032772373,-0.0487415,0.042647466,-0.052430037,-0.052430037,-0.15334162,-1.0823488,-1.164939,-0.943604,-0.99529034,-0.95159537,-0.90748495,-0.79585516,-0.79585516,-0.8547939,-0.82116735,-0.71741515,-1.0912087,-0.89444387,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2756295,-1.0433775,0.45280153,-0.001525416,-0.041030996,0.05848726,-0.036515288,-0.058301684,-0.15524113,-1.0991377,-1.1335763,-0.93306047,-0.98946065,-0.9412827,-0.891865,-0.80311507,-0.75767475,-0.81984526,-0.8214885,-0.69422877,-1.0953834,-0.84870607,-0.15373957,-0.057466965,-3.5833457,-0.08032804,-0.13073792,-0.019564379,-0.12625483,-3.954768e-05,-0.13388997,0.0020788535,-1.623858,-0.16559118,0.15399921,-0.6073888,-0.6336828,0.052577198,Other
2.286446,-1.0506902,0.44617155,0.031837355,-0.04780911,0.041459415,-0.05167241,-0.05167241,-0.16058776,-1.0825514,-1.1653364,-0.94361067,-0.9953018,-0.951679,-0.9075156,-0.79617983,-0.79617983,-0.85773486,-0.82125103,-0.7183869,-1.0911626,-0.89570963,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2756457,-1.043022,0.4525298,-0.004255711,-0.03876912,0.05753281,-0.03617575,-0.057482745,-0.16069233,-1.0991865,-1.1325885,-0.9329176,-0.9892488,-0.9412425,-0.8924612,-0.8038373,-0.75863516,-0.82098496,-0.82140446,-0.69524914,-1.0954071,-0.8503034,-0.15351284,-0.057376366,-3.582981,-0.08022701,-0.13054152,-0.020180572,-0.12683862,0.0002488345,-0.13424765,0.002337195,-1.6238668,-0.16530392,0.15378276,-0.6067158,-0.6336239,0.05274327,Other
2.2866728,-1.0503664,0.4460923,0.029439272,-0.049642727,0.04022328,-0.050874904,-0.050874904,-0.16420454,-1.0827066,-1.165671,-0.94367063,-0.9953553,-0.95174676,-0.907605,-0.79632634,-0.79632634,-0.8586732,-0.8212819,-0.7187362,-1.0912601,-0.8960914,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2759438,-1.042738,0.45238316,-0.0061855903,-0.03994011,0.056247585,-0.0353015,-0.056532275,-0.16350618,-1.0988852,-1.1325043,-0.9328065,-0.98934394,-0.9415285,-0.8924671,-0.80413574,-0.75879145,-0.82165986,-0.8210784,-0.695403,-1.095274,-0.8510844,-0.15345603,-0.05744992,-3.5828552,-0.08010941,-0.1306779,-0.019904245,-0.12701818,0.00019750744,-0.13452768,0.0024599656,-1.6233519,-0.16548286,0.15350837,-0.6066069,-0.6337234,0.053223863,Other
2.2868922,-1.0499552,0.4460286,0.031146813,-0.04688243,0.039709575,-0.050346326,-0.050346326,-0.16529049,-1.0829035,-1.1661148,-0.94370264,-0.9958309,-0.9518836,-0.9078117,-0.7964744,-0.7964744,-0.8587152,-0.8216271,-0.7188175,-1.0916681,-0.8960916,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2761807,-1.0420661,0.45254493,-0.005420371,-0.037682764,0.055711247,-0.034800105,-0.055989157,-0.16434187,-1.098914,-1.1328946,-0.93238115,-0.98935586,-0.9414858,-0.89318943,-0.8040274,-0.7585126,-0.82104135,-0.8210708,-0.6955248,-1.095729,-0.8505223,-0.15354574,-0.057315987,-3.5827413,-0.08014428,-0.13055597,-0.019931544,-0.12690645,0.000234887,-0.13467838,0.0023187026,-1.623694,-0.16553433,0.15329292,-0.6067193,-0.63397944,0.053085208,Other
2.2870927,-1.0495499,0.44598252,0.029432777,-0.04758901,0.038537614,-0.049066994,-0.049066994,-0.1666601,-1.0830213,-1.1664774,-0.943762,-0.9958928,-0.95196635,-0.90783983,-0.7968665,-0.7968665,-0.85880333,-0.8216822,-0.71892905,-1.0917294,-0.8960108,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2764544,-1.0413208,0.4526124,-0.0068146577,-0.037783735,0.054641806,-0.033360086,-0.054409515,-0.16551995,-1.0987936,-1.1332074,-0.932532,-0.989158,-0.9414911,-0.8928043,-0.8037274,-0.75826406,-0.8209682,-0.82097626,-0.6953357,-1.0956497,-0.8502413,-0.15358001,-0.05744357,-3.5826447,-0.07998454,-0.1305608,-0.019882072,-0.12698537,0.00025388598,-0.13478689,0.0023945794,-1.623422,-0.16548812,0.15336213,-0.6068218,-0.63408864,0.053210914,Other
2.2873154,-1.0492226,0.4459376,0.027905682,-0.047695152,0.038354173,-0.048191622,-0.048191622,-0.16826127,-1.0831234,-1.1670951,-0.9438111,-0.9961644,-0.9519724,-0.9079216,-0.7973425,-0.7973425,-0.859375,-0.8218357,-0.71907604,-1.0919837,-0.89658743,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2760801,-1.0413536,0.45241952,-0.008255168,-0.037465088,0.054521196,-0.032564394,-0.053575274,-0.16681883,-1.0988995,-1.1335547,-0.93224126,-0.9896346,-0.94141275,-0.8930004,-0.8042223,-0.7585105,-0.82097036,-0.8207766,-0.6951608,-1.095803,-0.8509892,-0.1536119,-0.05721305,-3.5826852,-0.0800147,-0.130572,-0.020119417,-0.12710038,0.00013747811,-0.13480948,0.002365686,-1.6227024,-0.1654046,0.15320149,-0.6066403,-0.634227,0.053243503,Other
2.287554,-1.0489378,0.44592845,0.024877857,-0.04698644,0.038132034,-0.047670122,-0.047670122,-0.17053314,-1.0833431,-1.167031,-0.9438177,-0.9962674,-0.9519826,-0.9079543,-0.79723495,-0.79723495,-0.8591631,-0.8219278,-0.71897554,-1.0920469,-0.89657825,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2760932,-1.0410556,0.4520619,-0.010739102,-0.036126487,0.054274015,-0.03185471,-0.052720975,-0.16898155,-1.0989425,-1.1333584,-0.93283594,-0.98926777,-0.9419275,-0.8928402,-0.8040927,-0.7583222,-0.8211433,-0.8210099,-0.6955941,-1.0954448,-0.8509331,-0.15371275,-0.05743308,-3.582734,-0.080128305,-0.13032372,-0.019994665,-0.12702218,0.00014504045,-0.13496615,0.002603896,-1.6227485,-0.1650279,0.15320745,-0.6065185,-0.63443726,0.05312614,Other
2.2878094,-1.048723,0.44594833,0.02707611,-0.04614919,0.038734756,-0.047216754,-0.047216754,-0.17295767,-1.083537,-1.1671648,-0.94381464,-0.9963835,-0.9519538,-0.90812844,-0.7974678,-0.7974678,-0.85937893,-0.82206124,-0.7192533,-1.0921093,-0.89652354,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2765832,-1.0401765,0.4521821,-0.009667738,-0.03561341,0.05452744,-0.031522296,-0.05193412,-0.17051145,-1.0985981,-1.1330926,-0.93205744,-0.9894517,-0.9416179,-0.89344066,-0.8035938,-0.75807846,-0.82009816,-0.8209946,-0.6952521,-1.0957925,-0.8506062,-0.15395659,-0.057232272,-3.5826411,-0.079766385,-0.13065235,-0.019873489,-0.12718335,0.0003740713,-0.13512364,0.0026302114,-1.6228228,-0.16552842,0.15308094,-0.6066332,-0.63444316,0.05337812,Other
2.2880173,-1.0483673,0.4459431,0.024826981,-0.046888907,0.037196774,-0.046645936,-0.046645936,-0.17676309,-1.0836757,-1.1673222,-0.943817,-0.9963314,-0.95199823,-0.908207,-0.7974046,-0.7974046,-0.8600496,-0.8220428,-0.7195498,-1.0921003,-0.89661664,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2768922,-1.0399413,0.4522692,-0.011634021,-0.03532385,0.053353854,-0.030889414,-0.05169862,-0.17347968,-1.0986204,-1.13292,-0.93236643,-0.98914677,-0.94196504,-0.8934291,-0.8039394,-0.75821406,-0.82105523,-0.8209195,-0.6963372,-1.0957311,-0.8513934,-0.15373588,-0.05734582,-3.5821924,-0.07973706,-0.13029452,-0.019839931,-0.12729582,0.00038998574,-0.13559853,0.002851583,-1.6226989,-0.16518123,0.15274331,-0.6062588,-0.63436884,0.053719923,Other
2.2882085,-1.0481617,0.44590336,0.023646481,-0.046696763,0.03704448,-0.04614764,-0.04614764,-0.18119635,-1.0837433,-1.1674578,-0.9438574,-0.9964106,-0.9520764,-0.9082984,-0.7975311,-0.7975311,-0.8608739,-0.82218176,-0.7198969,-1.0921001,-0.89681715,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2771802,-1.0401074,0.45231152,-0.013616576,-0.034481876,0.052805655,-0.03046652,-0.05117291,-0.17690143,-1.0982349,-1.132417,-0.9320431,-0.9889985,-0.9420995,-0.89384407,-0.80417347,-0.75823736,-0.8207244,-0.8207395,-0.6963857,-1.0956348,-0.85201097,-0.15355271,-0.057314586,-3.5823085,-0.07974731,-0.13035347,-0.019922722,-0.12759149,5.19678e-05,-0.13575692,0.002734758,-1.6224031,-0.16497782,0.15264747,-0.605845,-0.6343784,0.054058865,Other
2.288404,-1.0478565,0.4458824,0.025659123,-0.045741867,0.03780351,-0.04510344,-0.04510344,-0.18478784,-1.0838355,-1.1678326,-0.9438806,-0.9966844,-0.9521854,-0.9084072,-0.7976037,-0.7976037,-0.8616582,-0.8223621,-0.7201734,-1.0923618,-0.89678377,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2775536,-1.0390362,0.45202374,-0.012970819,-0.033472054,0.053210787,-0.029554151,-0.049935352,-0.17918512,-1.0980762,-1.1321712,-0.9315241,-0.9890298,-0.9425686,-0.8942311,-0.8041091,-0.7583413,-0.82047737,-0.8211452,-0.6969386,-1.0959224,-0.85194784,-0.15367454,-0.05720372,-3.5821967,-0.07951742,-0.13016914,-0.02003901,-0.12773386,0.00029715896,-0.13598943,0.0030158237,-1.622931,-0.16508864,0.1523326,-0.6056869,-0.63455546,0.054386884,Other
2.2885535,-1.0474293,0.4458379,0.027019538,-0.044676665,0.037476398,-0.044535764,-0.044535764,-0.18755865,-1.0839437,-1.1682554,-0.9439031,-0.99688524,-0.9523331,-0.90850466,-0.7980274,-0.7980274,-0.8621911,-0.8225421,-0.72059524,-1.0925183,-0.8968492,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2779343,-1.0389796,0.45228863,-0.013316541,-0.03213393,0.052452765,-0.02928909,-0.04969695,-0.18128967,-1.097956,-1.1322412,-0.93098223,-0.9892631,-0.9422751,-0.8950373,-0.80430347,-0.7584837,-0.8199741,-0.82118416,-0.6968145,-1.0960504,-0.8520645,-0.15389764,-0.05703516,-3.5821733,-0.079592995,-0.13026164,-0.020020355,-0.12805936,0.00024119765,-0.13615629,0.0030141696,-1.622885,-0.16506964,0.15212926,-0.6054405,-0.63459843,0.05453828,Other
2.288711,-1.0471364,0.4457851,0.024609173,-0.043781657,0.03719009,-0.043691143,-0.043691143,-0.18956561,-1.0839843,-1.1685649,-0.94396925,-0.9965046,-0.9521563,-0.90831316,-0.79742515,-0.79742515,-0.86233145,-0.8222398,-0.72051525,-1.0922116,-0.8963293,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2777433,-1.037895,0.45242065,-0.0150259575,-0.031118741,0.05281993,-0.027743988,-0.047531243,-0.18315631,-1.0975041,-1.1325169,-0.93151057,-0.9887424,-0.9419403,-0.8946993,-0.8037931,-0.75826657,-0.8198401,-0.8208324,-0.69687766,-1.0957464,-0.8514283,-0.15388197,-0.05697615,-3.5817466,-0.07929515,-0.13030837,-0.020266581,-0.12814489,0.0005925596,-0.13645467,0.0033178404,-1.6227263,-0.16516058,0.15198779,-0.60561174,-0.6346815,0.054025263,Other
2.288877,-1.0468127,0.44576508,0.023398945,-0.043475747,0.03697406,-0.042957406,-0.042957406,-0.19132759,-1.0840514,-1.1690089,-0.9439974,-0.99620026,-0.95207477,-0.90814596,-0.7975241,-0.7975241,-0.86243117,-0.82204163,-0.72049797,-1.0919161,-0.89631003,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2776146,-1.0377463,0.45225656,-0.016421214,-0.030470004,0.05239544,-0.026866488,-0.046769273,-0.18473977,-1.0966645,-1.1326269,-0.93121225,-0.9881689,-0.9415651,-0.89422786,-0.8036938,-0.7580825,-0.8187002,-0.82003033,-0.69622093,-1.0948873,-0.851268,-0.15392381,-0.05710567,-3.5820415,-0.07963192,-0.13050301,-0.020311106,-0.12815908,0.00058975816,-0.1363599,0.0031383708,-1.6222842,-0.16483343,0.15202695,-0.6054521,-0.63488287,0.054786563,Other
2.2890542,-1.0464573,0.44576296,0.024355344,-0.042874157,0.03772835,-0.042969547,-0.042969547,-0.19179885,-1.0840948,-1.1694665,-0.9440003,-0.9959353,-0.9519533,-0.90794754,-0.7975251,-0.7975251,-0.8625541,-0.8219028,-0.7206697,-1.0915767,-0.8963296,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2774494,-1.0371312,0.4524188,-0.015370264,-0.030474177,0.05274131,-0.026933692,-0.0469104,-0.18491441,-1.0967673,-1.1329731,-0.9312149,-0.98806745,-0.9415085,-0.8940652,-0.8038771,-0.7580303,-0.819036,-0.8201462,-0.6964638,-1.0949471,-0.8517119,-0.15402293,-0.05703066,-3.581682,-0.0793904,-0.13040315,-0.02016728,-0.12833887,0.0005329326,-0.13647193,0.0032229647,-1.6225121,-0.165031,0.15173805,-0.60516036,-0.63473016,0.054566443,Other
2.2892048,-1.0460346,0.44572985,0.028316276,-0.042499498,0.03758651,-0.04345956,-0.04345956,-0.19399534,-1.0841045,-1.170562,-0.9440692,-0.9960981,-0.9519671,-0.9078572,-0.7975074,-0.7975074,-0.86296695,-0.8219764,-0.72098064,-1.0916878,-0.896545,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2781813,-1.0368155,0.4522211,-0.013236745,-0.030042877,0.051749013,-0.027882867,-0.047629204,-0.1863612,-1.096604,-1.1334654,-0.93061966,-0.988493,-0.9416986,-0.8948228,-0.8040264,-0.7580913,-0.8184095,-0.82066846,-0.6966745,-1.0954684,-0.8518966,-0.15404177,-0.05707578,-3.58217,-0.079359226,-0.13028304,-0.020019341,-0.12842503,0.00034011155,-0.1366916,0.003203921,-1.623153,-0.16484968,0.15174234,-0.60496664,-0.6343861,0.05525723,Other
2.2851021,-1.044863,0.44163737,0.01370561,0.113473535,-0.39347547,-0.025201533,-0.025201533,-0.1328913,-0.99505,-1.141214,-0.8535344,-0.92353845,-0.6521115,-0.5339243,-0.73365307,-0.73365307,-0.6613221,-0.791679,-0.70369464,-0.7509588,-0.6856221,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.2206964,-1.0450251,0.41445357,0.05733989,0.15862872,-0.34465742,0.025889374,0.023046289,-0.12958437,-1.0534106,-1.0945884,-0.87073195,-0.864213,-0.6507969,-0.58920807,-0.73452955,-0.6710592,-0.6502419,-0.7403238,-0.7317963,-0.7518194,-0.66513526,-0.1632089,-0.058462065,-3.5497901,-0.087518565,-0.13052012,-0.029882539,-0.13162857,-8.0518425e-05,-0.15280475,-0.00016558915,-1.626034,-0.13631879,0.13980272,-0.5573172,-0.6504069,0.026528187,Other
2.2734008,-1.0486709,0.4380634,-0.09720543,0.24614386,-0.33021763,-0.012566696,-0.012566696,-0.15361863,-0.9072586,-1.0409206,-0.83610904,-0.68907285,-0.51244843,-0.51721823,-0.70673966,-0.70673966,-0.60209256,-0.75533605,-0.679661,-0.5779361,-0.5533173,-0.10779684,-0.06053985,-3.5910118,-0.09615897,-0.15041238,-0.0072136195,-0.16025095,-0.008902758,-0.13945046,-0.0065967254,-1.6273552,-0.19840214,0.13048907,-0.653947,-0.6566086,0.018749762,2.160359,-1.0694033,0.43212128,-0.045827433,0.30594122,-0.2888339,0.070292,0.074852794,-0.16161963,-0.9292692,-0.9812093,-0.8342709,-0.6662531,-0.50704163,-0.5420718,-0.7147566,-0.6533952,-0.5920722,-0.6615386,-0.71529335,-0.54357886,-0.5332717,-0.18271989,-0.055035245,-3.534218,-0.09322863,-0.12729056,-0.03164797,-0.11099858,-0.00047314167,-0.15517151,-0.00035411865,-1.5829204,-0.1186305,0.14279309,-0.5885155,-0.6469963,0.029135466,Other
